DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Global (stdev) [W/m^2],Avg Direct (stdev) [W/m^2],Avg Diffuse (stdev) [W/m^2],Avg CHP1 Temp [deg C],Avg CHP1 Temp (stdev) [deg C],Avg CR1000 Temp [deg C],Avg CR1000 Battery [VDC]
7/12/2016,23,-2.7162,-0.3907,-2.8344,0.0007,0.0000,0.0162,27.9435,0.0066,31.0845,13.2107
7/13/2016,0,-2.6842,-0.3907,-2.7806,0.0152,0.0000,0.0295,27.4948,0.0056,30.4960,13.2637
7/13/2016,1,-2.7161,-0.3907,-2.8415,0.0018,0.0000,0.0113,27.1082,0.0052,30.0870,13.2585
7/13/2016,2,-2.7108,-0.3907,-2.8062,0.0102,0.0000,0.0268,26.8513,0.0046,29.7833,13.2432
7/13/2016,3,-2.4016,-0.3907,-2.4919,0.0360,0.0000,0.0000,26.8598,0.0061,29.6518,13.2382
7/13/2016,4,-2.5375,-0.3905,-2.5977,0.0678,0.0017,0.0229,26.9525,0.0040,29.7168,13.2257
7/13/2016,5,-2.4452,-0.3897,-2.5011,0.0499,0.0055,0.0370,26.8583,0.0060,29.6242,13.2378
7/13/2016,6,-1.0318,-0.3442,-1.1484,0.0812,0.0209,0.0748,26.7532,0.0052,29.7097,11.4420
7/13/2016,7,70.8599,121.2169,47.4420,6.6516,32.5134,1.1612,26.8655,0.0082,29.9180,11.4407
7/13/2016,8,271.3172,415.7724,115.9032,34.5474,88.2270,4.7992,28.9122,0.0156,31.1470,13.2438
7/13/2016,9,427.2218,429.3199,183.4635,111.0600,184.0128,7.1171,31.0627,0.0171,32.7095,13.2613
7/13/2016,10,748.5692,679.8808,238.7449,63.2053,83.6109,7.4072,33.9088,0.0200,34.8567,13.1648
7/13/2016,11,838.6895,743.9878,179.3916,26.5088,31.0226,2.1158,35.1672,0.0131,36.7185,13.1102
7/13/2016,12,946.4334,821.9426,148.8835,38.5446,40.8903,3.6801,36.2693,0.0169,38.0227,13.0305
7/13/2016,13,1010.3793,867.4949,137.6350,4.3089,4.5770,0.9779,37.0128,0.0174,39.0822,13.0240
7/13/2016,14,992.5577,893.3516,111.0808,2.9388,3.3719,0.6447,38.0857,0.0209,39.9092,13.0153
7/13/2016,15,912.0995,891.0637,98.4340,1.6867,1.9415,0.3821,38.8682,0.0183,40.8075,12.9845
7/13/2016,16,775.3697,876.4163,85.7667,1.5817,1.9859,0.3164,38.2093,0.0176,40.9023,13.0058
7/13/2016,17,583.3575,812.0764,80.4436,1.5188,2.0107,0.2344,37.2400,0.0167,40.5158,13.0023
7/13/2016,18,366.6190,709.2939,67.1056,1.3119,1.9568,0.1654,35.4505,0.0171,39.5725,13.0373
7/13/2016,19,146.9488,458.3260,45.5119,1.0192,2.3880,0.1972,33.8437,0.0137,38.0212,13.0653
7/13/2016,20,7.9057,34.0514,5.4031,0.2930,0.9720,0.1819,31.1087,0.0142,35.3908,13.1193
7/13/2016,21,-2.7221,-0.3905,-2.8463,0.0114,0.0000,0.0000,29.3957,0.0092,33.0550,13.1660
7/13/2016,22,-2.7159,-0.3906,-2.8469,0.0000,0.0000,0.0000,28.3907,0.0073,31.6767,13.2195
7/13/2016,23,-2.7164,-0.3907,-2.8472,0.0000,0.0000,0.0011,27.8342,0.0061,30.8618,13.2265
7/14/2016,0,-2.7168,-0.3907,-2.8461,0.0000,0.0000,0.0063,27.4660,0.0063,30.3702,13.2823
7/14/2016,1,-2.7168,-0.3907,-2.8389,0.0000,0.0000,0.0185,27.1638,0.0076,29.9928,13.2350
7/14/2016,2,-2.7168,-0.3907,-2.8333,0.0000,0.0000,0.0286,26.8515,0.0062,29.7025,13.2353
7/14/2016,3,-2.6974,-0.3908,-2.7569,0.0239,0.0000,0.0653,26.6965,0.0034,29.4462,13.2480
7/14/2016,4,-2.5512,-0.3908,-2.5609,0.0708,0.0000,0.0606,26.9312,0.0066,29.4517,13.2435
7/14/2016,5,-2.7134,-0.3908,-2.7427,0.0073,0.0000,0.1338,27.0147,0.0077,29.5698,13.2458
7/14/2016,6,-1.1850,-0.2920,-1.2300,0.1417,0.0319,0.1104,26.7708,0.0066,29.5957,11.4518
7/14/2016,7,78.4705,184.2054,45.6962,0.8993,2.6449,0.3793,27.1692,0.0096,29.9688,11.4457
7/14/2016,8,277.0575,457.9787,108.2604,19.7438,55.2135,1.4500,28.9473,0.0139,31.1673,13.2413
7/14/2016,9,493.2674,576.2605,167.6287,18.5546,30.8796,1.4486,31.0770,0.0142,32.7502,13.2542
7/14/2016,10,652.9083,617.4032,186.3553,14.5911,20.0610,1.1404,32.9602,0.0191,34.3112,13.2315
7/14/2016,11,862.5416,760.5566,190.0669,1.6076,1.8157,0.4194,34.8977,0.0123,36.2437,13.1690
7/14/2016,12,957.9139,766.4008,209.9693,3.5969,4.0054,0.6913,36.9202,0.0164,38.0223,13.0727
7/14/2016,13,1002.4445,791.3693,200.4358,1.9510,2.1831,0.4266,38.2177,0.0162,39.6483,13.0363
7/14/2016,14,983.3958,803.8405,184.1858,1.7675,2.0749,0.5008,39.2847,0.0141,40.7318,12.9757
7/14/2016,15,880.3671,730.0333,208.7997,14.4635,16.1968,2.2533,39.6908,0.0196,41.6403,13.0228
7/14/2016,16,741.3819,676.2350,204.5586,4.7476,5.9359,0.6784,38.1763,0.0224,41.3888,13.0337
7/14/2016,17,553.3838,583.5207,188.7095,1.6769,2.3125,0.2563,37.4122,0.0121,40.6012,12.9790
7/14/2016,18,334.1574,437.2017,147.1291,1.3306,2.0938,0.2893,35.9217,0.0147,39.5552,13.0283
7/14/2016,19,123.7763,185.5426,80.8793,0.9079,1.5132,0.4387,33.6183,0.0170,37.6682,13.0525
7/14/2016,20,6.8146,3.9103,6.5364,0.2313,0.1917,0.2145,30.9685,0.0133,34.9570,13.1342
7/14/2016,21,-2.7220,-0.3905,-2.8464,0.0159,0.0000,0.0000,29.2912,0.0095,32.9258,13.1997
7/14/2016,22,-2.7160,-0.3906,-2.8470,0.0000,0.0000,0.0000,28.2428,0.0072,31.5012,13.2278
7/14/2016,23,-2.6931,-0.3907,-2.7521,0.0335,0.0000,0.0582,27.6532,0.0070,30.6722,13.2640
7/15/2016,0,-2.5055,-0.3907,-2.5953,0.0177,0.0000,0.0265,27.4562,0.0059,30.3038,13.2400
7/15/2016,1,-2.3621,-0.3816,-2.4455,0.0287,0.0353,0.0493,27.4962,0.0063,30.2370,13.2485
7/15/2016,2,-2.4073,-0.3905,-2.4987,0.0272,0.0017,0.0128,27.3783,0.0056,30.1508,13.2183
7/15/2016,3,-2.4404,-0.3907,-2.4929,0.0844,0.0000,0.0022,27.3200,0.0032,29.9352,13.2235
7/15/2016,4,-2.3812,-0.3905,-2.4918,0.0080,0.0017,0.0000,27.2470,0.0074,29.8327,13.2008
7/15/2016,5,-2.4574,-0.3902,-2.5235,0.0410,0.0031,0.0323,27.0447,0.0057,29.6855,13.1905
7/15/2016,6,-1.6715,-0.3907,-1.7409,0.1366,0.0000,0.1182,26.6245,0.0058,29.5493,11.4558
7/15/2016,7,49.7167,4.4204,48.7800,1.9374,5.1168,1.5035,26.7148,0.0079,29.6852,11.4353
7/15/2016,8,226.6503,176.2250,154.9925,26.9301,61.9491,6.0003,28.1365,0.0142,30.3118,13.2620
7/15/2016,9,496.3366,530.4992,192.5459,1.8818,2.5871,1.0338,30.8660,0.0164,32.2135,13.2663
7/15/2016,10,694.4544,641.5452,210.8724,1.8587,2.2283,0.2252,33.2635,0.0168,34.3610,13.2285
7/15/2016,11,844.0421,693.3873,221.6337,3.4041,3.6540,0.3745,35.4017,0.0145,36.4560,13.1843
7/15/2016,12,965.8638,777.7875,195.7551,1.3062,1.3780,0.2311,37.1993,0.0137,38.3695,13.1110
7/15/2016,13,1002.3328,777.6963,202.5457,1.1189,1.1323,0.2292,38.7423,0.0191,40.0133,13.0523
7/15/2016,14,974.4620,761.2322,206.3187,1.6947,1.7703,0.2976,39.0612,0.0297,41.3482,13.0240
7/15/2016,15,888.7970,736.0641,203.1086,1.7392,1.8909,0.2486,39.1683,0.0292,41.7885,13.0503
7/15/2016,16,754.0515,714.4579,180.7846,1.2062,1.3581,0.2350,39.0188,0.0220,41.8315,13.0482
7/15/2016,17,558.3595,625.5885,162.2545,1.3295,1.6978,0.2202,38.0392,0.0189,41.3415,13.0360
7/15/2016,18,334.3585,462.2037,133.4866,1.3440,2.1163,0.2551,35.8538,0.0162,40.0107,13.0212
7/15/2016,19,121.2529,206.2194,74.2849,0.8789,1.5387,0.4501,33.7043,0.0145,37.8632,13.0870
7/15/2016,20,5.3804,5.1399,5.0577,0.2674,0.2552,0.1975,31.2012,0.0143,35.2760,13.1080
7/15/2016,21,-2.8104,-0.3905,-2.8476,0.1123,0.0000,0.0043,29.2885,0.0097,33.0290,13.1815
7/15/2016,22,-2.7159,-0.3906,-2.8469,0.0000,0.0000,0.0000,28.1968,0.0077,31.5522,13.2038
7/15/2016,23,-2.7319,-0.3907,-2.8475,0.0353,0.0000,0.0000,27.4048,0.0070,30.5560,13.2450
7/16/2016,0,-2.7169,-0.3907,-2.8478,0.0007,0.0000,0.0000,26.8513,0.0054,29.8318,13.2382
7/16/2016,1,-2.7175,-0.3908,-2.8480,0.0023,0.0000,0.0000,26.4348,0.0057,29.3428,13.2600
7/16/2016,2,-2.6804,-0.3908,-2.7941,0.0180,0.0000,0.0077,26.1517,0.0050,29.0078,13.3240
7/16/2016,3,-2.7127,-0.3908,-2.8114,0.0089,0.0000,0.0100,25.9432,0.0070,28.8002,13.3067
7/16/2016,4,-2.7193,-0.3908,-2.8486,0.0063,0.0000,0.0000,25.6135,0.0059,28.5163,13.2797
7/16/2016,5,-2.7180,-0.3909,-2.8482,0.0012,0.0000,0.0026,25.3048,0.0044,28.2360,13.2717
7/16/2016,6,-1.4652,-0.1737,-1.5445,0.1206,0.0463,0.1234,25.1763,0.0062,28.2187,11.4575
7/16/2016,7,80.1929,222.0551,40.5050,0.8467,2.6713,0.3257,25.7135,0.0128,28.7678,11.4407
7/16/2016,8,192.2772,151.8008,148.1743,19.2716,36.3350,5.6310,27.7257,0.0154,30.3387,13.2652
7/16/2016,9,285.1279,152.3928,191.1253,68.8608,107.4281,8.9432,29.5450,0.0151,31.3428,13.2785
7/16/2016,10,711.7719,746.6869,151.6839,30.5042,38.0825,2.1678,32.7853,0.0206,33.5967,13.2427
7/16/2016,11,791.7043,682.2824,175.8422,74.9582,84.4123,3.4132,35.0078,0.0220,36.0867,13.1713
7/16/2016,12,939.2021,763.2850,183.8179,56.6428,57.2681,5.1004,37.0105,0.0249,38.4567,13.0783
7/16/2016,13,1024.7433,869.3739,133.0260,7.0276,6.8408,2.0410,38.1255,0.0222,39.9628,13.0475
7/16/2016,14,914.2338,697.2124,210.9046,92.4519,91.8167,4.8789,39.8333,0.0298,41.4242,13.0132
7/16/2016,15,874.7150,714.0819,212.5134,70.5843,73.3744,2.9129,38.6427,0.0405,42.2373,12.9680
7/16/2016,16,649.0266,597.0122,164.9838,33.3001,39.5841,2.5767,38.5173,0.0361,42.0868,12.9863
7/16/2016,17,475.3950,468.9384,183.8692,32.8070,50.3030,2.1737,36.7122,0.0301,40.7870,13.0063
7/16/2016,18,365.1310,487.6655,158.7909,13.0113,26.6811,0.9367,34.9987,0.0213,39.5175,13.0253
7/16/2016,19,147.1361,315.8065,79.2404,3.2008,10.6030,0.5476,33.0115,0.0152,37.7237,13.0730
7/16/2016,20,6.6669,24.2389,4.8674,0.2493,1.1536,0.1769,30.9015,0.0128,35.1880,13.1168
7/16/2016,21,-2.7153,-0.3905,-2.8463,0.0000,0.0000,0.0000,29.1655,0.0091,32.9798,13.1775
7/16/2016,22,-2.7159,-0.3906,-2.8469,0.0000,0.0000,0.0000,28.0775,0.0081,31.6083,13.2095
7/16/2016,23,-2.7165,-0.3907,-2.8285,0.0000,0.0000,0.0261,27.3268,0.0071,30.5873,13.2643
7/17/2016,0,-2.7168,-0.3907,-2.8425,0.0000,0.0000,0.0113,26.9490,0.0076,29.9840,13.3030
7/17/2016,1,-2.6558,-0.3907,-2.7492,0.0217,0.0000,0.0174,26.6562,0.0043,29.5998,13.2768
7/17/2016,2,-2.7178,-0.3908,-2.8480,0.0040,0.0000,0.0000,26.2653,0.0061,29.2810,13.2827
7/17/2016,3,-2.7175,-0.3908,-2.8483,0.0017,0.0000,0.0000,25.9790,0.0060,28.9615,13.3300
7/17/2016,4,-2.7172,-0.3908,-2.8302,0.0007,0.0000,0.0164,25.7227,0.0066,28.7088,13.2710
7/17/2016,5,-2.7201,-0.3909,-2.8487,0.0059,0.0000,0.0000,25.4980,0.0053,28.4928,13.2720
7/17/2016,6,-1.7318,-0.3152,-1.8044,0.1083,0.0121,0.0859,25.0778,0.0059,28.2908,11.4508
7/17/2016,7,81.1607,251.8480,36.0980,0.8846,3.0327,0.2838,25.4750,0.0120,28.6002,11.4357
7/17/2016,8,273.1533,548.6198,75.5875,4.2772,8.3296,0.5265,27.6107,0.0150,30.4032,13.2575
7/17/2016,9,511.8267,695.4795,112.3800,9.3202,16.0952,1.9337,30.5192,0.0236,32.4952,13.2598
7/17/2016,10,709.2611,789.5968,115.0086,13.2920,17.6892,1.8259,32.9840,0.0214,34.6798,13.2270
7/17/2016,11,805.3811,716.9346,166.1411,54.9586,59.6146,4.9109,35.0567,0.0214,36.7842,13.1560
7/17/2016,12,825.5926,583.9775,246.6736,118.4398,116.8149,5.7638,36.5565,0.0245,38.4287,13.0688
7/17/2016,13,999.8563,711.4073,267.2307,79.3349,75.9724,4.6505,37.4898,0.0339,39.7887,13.0508
7/17/2016,14,672.0199,390.3677,279.7044,108.1374,104.4133,5.4713,37.5373,0.0263,40.2368,13.0493
7/17/2016,15,814.1666,655.7412,203.0509,49.7586,52.5033,2.8868,39.1460,0.0322,40.7167,13.0053
7/17/2016,16,727.2163,688.6621,171.2758,30.2923,37.1409,2.1871,38.7765,0.0244,41.4668,13.0048
7/17/2016,17,489.8836,573.2885,137.1368,31.3964,44.9172,1.7044,37.3325,0.0228,40.6778,12.9753
7/17/2016,18,358.5213,618.0997,93.3657,7.6147,15.9898,0.5823,36.1840,0.0205,40.1550,13.0318
7/17/2016,19,137.9249,374.6028,56.0352,4.9279,16.7755,0.4452,33.7940,0.0190,38.4512,13.0493
7/17/2016,20,7.2858,33.8401,4.8212,0.2716,0.9797,0.1804,31.2448,0.0130,35.6142,13.1535
7/17/2016,21,-2.7152,-0.3905,-2.8462,0.0000,0.0000,0.0000,29.6347,0.0091,33.3650,13.2323
7/17/2016,22,-2.7158,-0.3906,-2.8468,0.0000,0.0000,0.0000,28.6265,0.0078,32.0328,13.2037
7/17/2016,23,-2.7163,-0.3907,-2.8473,0.0000,0.0000,0.0000,27.7445,0.0081,31.0068,13.2280
7/18/2016,0,-2.7170,-0.3907,-2.8478,0.0017,0.0000,0.0000,27.2047,0.0069,30.2995,13.2728
7/18/2016,1,-2.7168,-0.3907,-2.8478,0.0000,0.0000,0.0000,26.7395,0.0049,29.7430,13.2443
7/18/2016,2,-2.7170,-0.3908,-2.8479,0.0000,0.0000,0.0008,26.4005,0.0064,29.3178,13.2575
7/18/2016,3,-2.5868,-0.3905,-2.7039,0.0048,0.0020,0.0101,26.2570,0.0044,29.0722,13.3260
7/18/2016,4,-2.6871,-0.3907,-2.7747,0.0278,0.0008,0.0273,26.1785,0.0051,29.0330,13.3123
7/18/2016,5,-2.7173,-0.3908,-2.8483,0.0000,0.0000,0.0000,25.7982,0.0069,28.7688,13.2792
7/18/2016,6,-1.7643,-0.1251,-1.8783,0.0823,0.0319,0.0724,25.4462,0.0059,28.6343,11.4553
7/18/2016,7,73.5238,183.5245,39.1343,1.8035,9.4644,0.4008,26.0467,0.0111,29.0945,11.4478
7/18/2016,8,269.1954,427.4264,119.3177,32.3095,83.0222,4.3032,28.3262,0.0165,30.9298,13.2437
7/18/2016,9,491.8873,551.8185,182.7865,57.6944,104.9022,4.4739,31.0780,0.0206,32.8090,13.2567
7/18/2016,10,691.4940,709.4013,165.3781,38.3332,51.7332,3.8088,32.9972,0.0229,34.7682,13.2210
7/18/2016,11,821.7964,706.1078,200.6301,75.7924,84.9756,6.0130,35.2298,0.0252,36.7730,13.1377
7/18/2016,12,918.6537,726.8582,213.4323,75.6242,77.2856,5.7404,37.1295,0.0288,38.7963,13.0572
7/18/2016,13,882.7501,636.6724,241.0978,107.6552,103.8441,6.7541,38.3050,0.0410,40.2785,13.0755
